"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"LAATSTE";"ExterneCode";"GPKODE";"NMMEMO";"NMETIK";"NMNM40";"NMNAAM";"GSKODE";"THKTVR";"GPKTVR";"THKTWG";"GPKTWG";"GPNMNR";"GPSTNR";"GPINST";"GPMLCI";"GPMLCT";"GPADVP";"GPTCVP";"THKHVS";"GPKHVS";"SPKODE";"THSTWG";"SSKTWG";"ATCODE";"THEHHV";"XPEHHV";"VRSCHEHTH";"VRSCHEHIT";"SourceCode"
"0711";"0";0;"";"01-08-2020";"";"00100579";EFEDI5;EFEDRINE 50MG/ML INJVLST;EFEDRINE;EFEDRINE INJVLST 50MG/ML;"00027189";"0006";"000550";"0007";"000010";"0061066";"0061001";"50MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00018767";"0058";"000006";C01CA26;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100625";ESTRP7;ESTRADIOL P 75 SYSTEN;ESTRADIOL;ESTRADIOL PLEISTER  75UG/24UUR (SYSTEN);"00086150";"0006";"000752";"0007";"000058";"0072441";"0059527";"75UG/24UUR";"000";"00000000";"092";"00000004";"1012";"";"00038008";"0058";"000008";G03CA03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100633";ESTRP1;ESTRADIOL P 100 SYSTEN;ESTRADIOL;ESTRADIOL PLEISTER 100UG/24UUR (SYSTEN);"00086169";"0006";"000752";"0007";"000058";"0072442";"0059527";"100UG/24UUR";"000";"00000000";"092";"00000004";"1012";"";"00038008";"0058";"000008";G03CA03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100668";PRIM;PRIMENE INFVLST 10%;PRIMENE INFUSIEVLOEISTOF 10%;PRIMENE INFUSIEVLOEISTOF 10%;"00086177";"0006";"000540";"0007";"000010";"0072201";"0160995";"";"000";"00000000";"092";"00000004";"1012";"";"00048364";"0058";"000006";B05BA01;"0002";"000233";"0002";"000233";
"0711";"0";0;"";"01-08-2020";"";"00100676";MELAG;MELATONINE;MELATONINE;MELATONINE;"00086185";"0006";"000980";"0007";"000001";"0072953";"0072953";"";"000";"00000000";"092";"00000004";"1012";"";"00048372";"0058";"000011";N05CH01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100692";BETAV1;BETAMETHASON 1MG/G EMULSIE;BETAMETHASON;BETAMETHASON HUIDEMULSIE 1MG/G;"00005576";"0006";"000001";"0007";"000053";"0072956";"0160074";"1MG/G";"000";"00000000";"092";"00000004";"1012";"";"00005282";"0058";"000001";D07AC01;"0002";"000215";"";"";
"0711";"1";1;"";"01-07-2012";"";"00100757";AMINT;AMINESS N TABLET;AMINESS N;AMINESS N TABLET;"00086266";"0006";"000016";"0007";"000009";"0073004";"0073035";"";"000";"00000000";"092";"00000004";"1012";"";"00048402";"0058";"000004";V06DD;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100765";MOMEZ1;MOMETASON 1MG/G ZALF;MOMETASON;MOMETASON ZALF  1MG/G;"00086274";"0006";"000010";"0007";"000053";"0073046";"0073047";"1MG/G";"000";"00000000";"092";"00000004";"1012";"";"00048410";"0058";"000001";D07AC13;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100773";MOMEV1;MOMETASON 1MG/G OPL CUTAAN;MOMETASON;MOMETASON OPL CUTAAN 1MG/G;"00086274";"0006";"000024";"0007";"000053";"0073048";"0073047";"1MG/G";"000";"00000000";"092";"00000004";"1012";"";"00048410";"0058";"000001";D07AC13;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100781";EBAST1;EBASTINE 10MG TABLET OMHULD;EBASTINE;EBASTINE TABLET OMHULD 10MG;"00086282";"0006";"000016";"0007";"000009";"0073050";"0073051";"10MG";"000";"00000000";"092";"00000004";"1012";"";"00048429";"0058";"000004";R06AX22;"0002";"000245";"";"";
"0711";"0";0;"";"01-01-2021";"";"00100803";TOPOI4;TOPOTECAN 4MG INFPDR;TOPOTECAN;TOPOTECAN INFUSIEPOEDER 4MG;"00086290";"0006";"000553";"0007";"000010";"0073112";"0073113";"4MG";"000";"00000000";"092";"00000004";"1012";"";"00048437";"0058";"000006";L01CE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100811";PRAVT4;PRAVASTATINE 40MG TABLET;PRAVASTATINE;PRAVASTATINE TABLET 40MG;"00086304";"0006";"000230";"0007";"000009";"0073257";"0063235";"40MG";"000";"00000000";"092";"00000004";"1012";"";"00040878";"0058";"000004";C10AA03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100838";MACRP;MACROGOL/ZOUT MOV/MOL/LAX/G;MACROGOL/ZOUTEN;MACROGOL/ZOUTEN PDR V DRANK (MOVIC/MOLAX/LAXT/GEN);"00086312";"0006";"000225";"0007";"000009";"0073258";"0150445";"";"000";"00000000";"092";"00000004";"1012";"";"00048445";"0058";"000004";A06AD65;"0002";"000245";"0002";"000245";
"0711";"0";0;"";"01-08-2020";"";"00100854";EDETV2;EDETINEZUUR 20MG/ML OOGWASS;EDETINEZUUR;EDETINEZUUR OOGWASSING 20MG/ML;"00086320";"0006";"000630";"0007";"000007";"0073261";"0061141";"20MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00035300";"0058";"000003";S01XA05;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100862";EDETV4;EDETINEZUUR 4MG/ML OOGWASSI;EDETINEZUUR;EDETINEZUUR OOGWASSING  4MG/ML;"00044601";"0006";"000630";"0007";"000007";"0073262";"0061141";"4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00035300";"0058";"000003";S01XA05;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100870";PILOD1;PILOCARPINE 1,25MG/ML OOGDR;PILOCARPINE;PILOCARPINE OOGDR  1,25MG/ML;"00086339";"0006";"000500";"0007";"000007";"0073263";"0059511";"1,25MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00000086";"0058";"000003";S01EB01;"0002";"000233";"0001";"000303";
"0711";"0";0;"";"01-08-2020";"";"00100889";SULFV1;SULFASALAZINE 100MG/ML SUSP;SULFASALAZINE;SULFASALAZINE SUSP ORAAL 100MG/ML;"00086347";"0006";"000480";"0007";"000009";"0073266";"0059570";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00013528";"0058";"000004";A07EC01;"0002";"000233";"";"";
"0711";"1";1;"";"01-12-2021";"";"00100897";RANIT7;RANITIDINE 75MG TABLET;RANITIDINE;RANITIDINE TABLET  75MG;"00086355";"0006";"000230";"0007";"000009";"0073384";"0047545";"75MG";"000";"00000000";"092";"00000004";"1012";"";"00026972";"0058";"000004";A02BA02;"0002";"000245";"";"";
"0711";"1";1;"";"01-03-2022";"";"00100919";LOPET1;LOPERAMIDE-OXIDE 1MG TABLET;LOPERAMIDE-OXIDE;LOPERAMIDE-OXIDE TABLET 1MG;"00086371";"0006";"000230";"0007";"000009";"0073412";"0073413";"1MG";"036";"00000006";"092";"00000004";"1012";"";"00048453";"0058";"000004";A07DA05;"0002";"000245";"";"";
"0711";"0";0;"";"01-01-2023";"";"00100935";ATOVV1;ATOVAQUON 150MG/ML SUSP;ATOVAQUON;ATOVAQUON SUSP ORAAL 150MG/ML;"00086398";"0006";"000480";"0007";"000009";"0073415";"0064234";"150MG/ML";"036";"00000019";"092";"00000004";"1012";"";"00046124";"0058";"000004";P01AX06;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100943";ISOST1;ISOSORBMONONIT 120MG TABMGA;ISOSORBIDEMONONITRAAT;ISOSORBIDEMONONITRAAT TABLET MGA 120MG;"00086401";"0006";"000310";"0007";"000009";"0073420";"0061788";"120MG";"000";"00000000";"092";"00000004";"1012";"";"00027316";"0058";"000004";C01DA14;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00100951";SULCV1;SULCONAZOL 10MG/ML OPL;SULCONAZOL;SULCONAZOL OPL CUTAAN 10MG/ML;"00086428";"0006";"000024";"0007";"000053";"0073656";"0063104";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00039993";"0058";"000001";D01AC09;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101036";CLARV5;CLARITROMYCINE 50MG/ML SUSP;CLARITROMYCINE;CLARITROMYCINE SUSP ORAAL 50MG/ML;"00086487";"0006";"000480";"0007";"000009";"0073791";"0063398";"50MG/ML";"000";"00000000";"015";"00000003";"1012";"";"00042307";"0058";"000004";J01FA09;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101044";UREUC1;UREUM 100MG/G CREME;UREUM;UREUM CREME 100MG/G;"00008729";"0006";"000060";"0007";"000053";"0073834";"0016516";"100MG/G";"000";"00000000";"092";"00000004";"1012";"";"00008095";"0058";"000001";D02AE01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101087";CAPTG;CAPTOPRIL;CAPTOPRIL;CAPTOPRIL;"00086525";"0006";"000980";"0007";"000001";"0061548";"0061548";"";"000";"00000000";"092";"00000004";"1012";"";"00048496";"0058";"000011";C09AA01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101117";VENLT1;VENLAFAXINE 150MG CAPS MGA;VENLAFAXINE;VENLAFAXINE CAPSULE MGA 150MG;"00086568";"0006";"000350";"0007";"000009";"0074617";"0064190";"150MG";"216";"00000031";"092";"00000004";"1012";"";"00045985";"0058";"000004";N06AX16;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101133";VENLT7;VENLAFAXINE 75MG CAPS MGA;VENLAFAXINE;VENLAFAXINE CAPSULE MGA  75MG;"00079979";"0006";"000350";"0007";"000009";"0074618";"0064190";"75MG";"216";"00000031";"092";"00000004";"1012";"";"00045985";"0058";"000004";N06AX16;"0002";"000245";"";"";
"0711";"1";1;"";"01-05-2020";"";"00101141";PENCC1;PENCICLOVIR 10MG/G CREME;PENCICLOVIR;PENCICLOVIR CREME 10MG/G;"00086584";"0006";"000060";"0007";"000053";"0074619";"0074620";"10MG/G";"000";"00000000";"092";"00000004";"1012";"";"00048518";"0058";"000001";D06BB06;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101206";HEMOI;HEMOFILTRATIEOPL HF32BIC;HEMOFILTRATIEOPLOSSING HF32BIC;HEMOFILTRATIEOPLOSSING HF32BIC;"00086622";"0006";"000002";"0007";"000010";"0074710";"0074710";"";"000";"00000000";"092";"00000004";"1012";"";"00048534";"0058";"000006";B05ZB;"0002";"000233";"0002";"000233";
"0711";"1";1;"";"01-10-2021";"";"00102733";GLYCG;GLYCOLZUUR;GLYCOLZUUR;GLYCOLZUUR;"00087734";"0006";"000980";"0007";"000001";"0080167";"0080167";"";"000";"00000000";"092";"00000004";"1012";"";"00048933";"0058";"000011";Z;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00102865";KHELG;KHELLINE;KHELLINE;KHELLINE;"00087858";"0006";"000980";"0007";"000001";"0081400";"0081400";"";"000";"00000000";"092";"00000004";"1012";"";"00048984";"0058";"000011";D11AX;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101214";MELOT1;MELOXICAM 15MG TABLET;MELOXICAM;MELOXICAM TABLET 15MG;"00086630";"0006";"000230";"0007";"000009";"0074738";"0067293";"15MG";"000";"00000000";"092";"00000004";"1012";"";"00047597";"0058";"000004";M01AC06;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00101222";MELOS1;MELOXICAM 15MG ZETPIL;MELOXICAM;MELOXICAM ZETPIL 15MG;"00086630";"0006";"000100";"0007";"000012";"0074739";"0067293";"15MG";"000";"00000000";"092";"00000004";"1012";"";"00048542";"0058";"000007";M01AC06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101230";ADENI3;ADENOSINE 3MG/ML INFVLST;ADENOSINE;ADENOSINE INFUSIEVLST 3MG/ML;"00079553";"0006";"000540";"0007";"000010";"0074748";"0064151";"3MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00045810";"0058";"000006";C01EB10;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101257";ERYTC2;ERYTROMYCINE 20MG/G GEL;ERYTROMYCINE;ERYTROMYCINE GEL 20MG/G;"00048038";"0006";"000167";"0007";"000053";"0074756";"0032838";"20MG/G";"000";"00000000";"092";"00000004";"1012";"";"00027855";"0058";"000001";D10AF02;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101265";FORMP6;FORMOTEROL 6UG/DO INHALPDR;FORMOTEROL;FORMOTEROL INHALATIEPOEDER  6UG/DO;"00086657";"0006";"000190";"0007";"000062";"0074828";"0063722";"6UG/DO";"000";"00000000";"092";"00000004";"1012";"";"00044113";"0058";"000002";R03AC13;"0002";"000208";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101273";FORMP1;FORMOTEROL 12UG/DO INHALPDR;FORMOTEROL;FORMOTEROL INHALATIEPOEDER 12UG/DO;"00075302";"0006";"000190";"0007";"000062";"0074829";"0063722";"12UG/DO";"000";"00000000";"092";"00000004";"1012";"";"00044113";"0058";"000002";R03AC13;"0002";"000208";"";"";
"0711";"1";1;"";"01-05-2019";"";"00101303";STAVV1;STAVUDINE 1MG/ML DRANK;STAVUDINE;STAVUDINE DRANK 1MG/ML;"00086673";"0006";"000400";"0007";"000009";"0077717";"0070692";"1MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00047996";"0058";"000004";J05AF04;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101311";HEPAI3;HEPATITIS-A-VACCIN 320E/ML;HEPATITIS-A-VACCIN;HEPATITIS-A-VACCIN INJSUSP  320E/ML (AVENTIS/PAST);"00086681";"0006";"000021";"0007";"000010";"0077722";"0063794";"320E/ML";"000";"00000000";"092";"00000004";"1012";"";"00044393";"0058";"000006";J07BC02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101370";HYDRC;HYDROCORTISON/UREUM CREME;HYDROCORTISON/UREUM;HYDROCORTISON/UREUM CREME 10/100MG/G;"00010723";"0006";"000060";"0007";"000053";"0077991";"0060204";"10/100MG/G";"000";"00000000";"092";"00000004";"1012";"";"00009822";"0058";"000001";D07XA01;"0002";"000215";"0002";"000215";
"0711";"0";0;"";"01-08-2020";"";"00101389";ZOLMT2;ZOLMITRIPTAN 2,5MG TABL OMH;ZOLMITRIPTAN;ZOLMITRIPTAN TABLET OMHULD 2,5MG;"00086703";"0006";"000016";"0007";"000009";"0078100";"0078101";"2,5MG";"000";"00000000";"092";"00000004";"1012";"";"00048569";"0058";"000004";N02CC03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101400";MORFT1;MORFINE 15MG TAB MGA (SULF);MORFINE;MORFINE TABLET MGA  15MG (SULFAAT);"00086738";"0006";"000310";"0007";"000009";"0078107";"0061070";"15MG";"000";"00000000";"092";"00000004";"1012";"";"00021695";"0058";"000004";N02AA01;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2022";"";"00101435";MIDAG;MIDAZOLAM;MIDAZOLAM;MIDAZOLAM;"00086746";"0006";"000980";"0007";"000001";"0062182";"0062182";"";"000";"00000000";"031";"00000002";"1012";"";"00048143";"0058";"000011";N05CD08;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101443";ENALT;ENALAPRIL/HYDROTHIA 20/6MGT;ENALAPRIL/HYDROCHLOORTHIAZIDE TABLET 20/;ENALAPRIL/HYDROCHLOORTHIAZIDE TABLET 20/ 6MG;"00086754";"0006";"000230";"0007";"000009";"0078318";"0062749";"20/6MG";"000";"00000000";"092";"00000004";"1012";"";"00037699";"0058";"000004";C09BA02;"0002";"000245";"0002";"000245";
"0711";"0";0;"";"01-08-2020";"";"00101451";CARVT6;CARVEDILOL 6,25MG TABLET;CARVEDILOL;CARVEDILOL TABLET  6,25MG;"00086762";"0006";"000230";"0007";"000009";"0078319";"0064308";"6,25MG";"000";"00000000";"092";"00000004";"1012";"";"00046329";"0058";"000004";C07AG02;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2016";"";"00101494";IBUPT4;IBUPROFEN 400MG BRUISTABLET;IBUPROFEN;IBUPROFEN BRUISTABLET 400MG;"00012920";"0006";"000270";"0007";"000009";"0078344";"0028654";"400MG";"000";"00000000";"092";"00000004";"1012";"";"00000132";"0058";"000004";M01AE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-12-2022";"";"00101508";IBUPP4;IBUPROFEN 400MG BRUISGRAN;IBUPROFEN;IBUPROFEN BRUISGRANULAAT 400MG;"00012920";"0006";"000377";"0007";"000009";"0078345";"0028654";"400MG";"000";"00000000";"092";"00000004";"1012";"";"00000132";"0058";"000004";M01AE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101567";LETRT2;LETROZOL 2,5MG TAB OMHULD;LETROZOL;LETROZOL TABLET OMHULD 2,5MG;"00086827";"0006";"000016";"0007";"000009";"0078775";"0078776";"2,5MG";"000";"00000000";"092";"00000004";"1012";"";"00048585";"0058";"000004";L02BG04;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90130480";"";"23 0333 ZILTIVEKIMAB V/P";"23 0333 ZILTIVEKIMAB V/P";"23-0333 ZILTIVEKIMAB INJVLST 15MG/ML WWSP 1ML";"99969475";"0006";"000550";"0007";"000021";"9987988";"";"15MG/ML";"";"";"";"";"1012";"";"";"0058";"";"23-0333";"0002";"000233";"";"";""
"0711";"0";0;"";"01-08-2020";"";"00101575";CITAT1;CITALOPRAM 10MG TAB OMHULD;CITALOPRAM;CITALOPRAM TABLET OMHULD 10MG;"00086835";"0006";"000016";"0007";"000009";"0078785";"0078786";"10MG";"216";"00000012";"092";"00000004";"1012";"";"00048593";"0058";"000004";N06AB04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101583";CITAT2;CITALOPRAM 20MG TAB OMHULD;CITALOPRAM;CITALOPRAM TABLET OMHULD 20MG;"00086843";"0006";"000016";"0007";"000009";"0078787";"0078786";"20MG";"216";"00000012";"092";"00000004";"1012";"";"00048593";"0058";"000004";N06AB04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101591";CITAT4;CITALOPRAM 40MG TAB OMHULD;CITALOPRAM;CITALOPRAM TABLET OMHULD 40MG;"00086851";"0006";"000016";"0007";"000009";"0078788";"0078786";"40MG";"216";"00000012";"092";"00000004";"1012";"";"00048593";"0058";"000004";N06AB04;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00101605";ATORT1;ATORVASTATINE 10MG TAB OMHU;ATORVASTATINE;ATORVASTATINE TABLET OMHULD 10MG (OUD);"00086878";"0006";"000016";"0007";"000009";"0236926";"0078790";"10MG";"000";"00000000";"092";"00000004";"1012";"";"00048607";"0058";"000004";C10AA05;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00101613";ATORT2;ATORVASTATINE 20MG TAB OMHU;ATORVASTATINE;ATORVASTATINE TABLET OMHULD 20MG (OUD);"00086886";"0006";"000016";"0007";"000009";"0236927";"0078790";"20MG";"000";"00000000";"092";"00000004";"1012";"";"00048607";"0058";"000004";C10AA05;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00101621";ATORT4;ATORVASTATINE 40MG TAB OMHU;ATORVASTATINE;ATORVASTATINE TABLET OMHULD 40MG (OUD);"00086894";"0006";"000016";"0007";"000009";"0236928";"0078790";"40MG";"000";"00000000";"092";"00000004";"1012";"";"00048607";"0058";"000004";C10AA05;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101648";OXYBGH;OXYBUTYNINE HYDROCHLORIDE;OXYBUTYNINE HYDROCHLORIDE;OXYBUTYNINE HYDROCHLORIDE;"00086908";"0006";"000980";"0007";"000001";"0078951";"0062358";"";"000";"00000000";"092";"00000004";"1012";"";"00048615";"0058";"000011";G04BD04;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101656";ALUMD1;ALUCET 1,2% OORDRUPPELS;ALUMINIUMACETOTARTRAAT;ALUMINIUMACETOTARTRAAT OORDRUPPELS  1,2% (12MG/G);"00086916";"0006";"000510";"0007";"000008";"0079537";"0059715";"12MG/G";"000";"00000000";"092";"00000004";"1012";"";"00003174";"0058";"000001";S02AA04;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101664";ALUMD1;ALUCET 12% OORDRUPPELS;ALUMINIUMACETOTARTRAAT;ALUMINIUMACETOTARTRAAT OORDRUPPELS 12% (120MG/G);"00053201";"0006";"000510";"0007";"000008";"0079538";"0059715";"120MG/G";"000";"00000000";"092";"00000004";"1012";"";"00003174";"0058";"000001";S02AA04;"0002";"000215";"0001";"000303";
"0711";"0";0;"";"01-04-2023";"";"00101672";MYCOT2;MYCOFENOLAAT MOFE 250MG CAP;MYCOFENOLAAT MOFETIL;MYCOFENOLAAT MOFETIL CAPSULE 250MG;"00086924";"0006";"000300";"0007";"000009";"0079539";"0442917";"250MG";"000";"00000000";"092";"00000004";"1012";"";"00048623";"0058";"000004";L04AA06;"0002";"000245";"";"";
"0711";"0";0;"";"01-04-2023";"";"00101680";MYCOT5;MYCOFENOLAAT MOFE 500MG TAB;MYCOFENOLAAT MOFETIL;MYCOFENOLAAT MOFETIL TABLET 500MG;"00086932";"0006";"000230";"0007";"000009";"0079541";"0442917";"500MG";"000";"00000000";"092";"00000004";"1012";"";"00048623";"0058";"000004";L04AA06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101737";APRAD1;APRACLONIDINE 10MG/ML OOGDR;APRACLONIDINE;APRACLONIDINE OOGDRUPPELS 10MG/ML;"00086983";"0006";"000500";"0007";"000007";"0079641";"0065074";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00047368";"0058";"000003";S01EA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-03-2022";"";"00101745";CHONDR;CHONDROITINEZWAVELZ/HYA INJ;CHONDROITINEZWAVELZUUR/HYALURONZ;CHONDROITINEZWAVELZUUR/HYALURONZUUR INJ WWSP;"00086991";"0006";"000550";"0007";"000113";"0079643";"0065858";"";"000";"00000000";"092";"00000004";"1012";"";"00047384";"0058";"000003";S01KA51;"0002";"000233";"";"";
"0711";"1";1;"";"01-02-2023";"";"00101753";FLUOT2;FLUOXETINE 20MG TABLET;FLUOXETINE;FLUOXETINE TABLET 20MG;"00065366";"0006";"000230";"0007";"000009";"0079649";"0062990";"20MG";"216";"00000012";"092";"00000004";"1012";"";"00038830";"0058";"000004";N06AB03;"0002";"000245";"";"";
"0711";"0";0;"0000002023";"01-08-2023";"";"00101761";TRAMT5;TRAMADOL 50MG BRUISTABLET;TRAMADOL;TRAMADOL BRUISTABLET 50MG;"00076449";"0006";"000270";"0007";"000009";"0079707";"0063824";"50MG";"003";"00000000";"092";"00000004";"1012";"";"00044539";"0058";"000004";N02AX02;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00101826";FERUI1;FERUMOXTRAN 11,2MG/ML INFCO;FERUMOXTRAN-10;FERUMOXTRAN-10 INFOPL CONC 11,2MG/ML;"00087033";"0006";"000541";"0007";"000005";"0079711";"0079712";"11,2MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00048658";"0058";"000006";V08CB03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101834";IBUTI8;IBUTILIDE 87UG/ML INFVLST;IBUTILIDE;IBUTILIDE INFVLST 87UG/ML;"00087041";"0006";"000540";"0007";"000010";"0079726";"0079727";"87UG/ML";"000";"00000000";"092";"00000004";"1012";"";"00048666";"0058";"000006";C01BD05;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2023";"";"00101842";LITHT1;LITHIUMCARBONAAT 100MG CAPS;LITHIUMCARBONAAT;LITHIUMCARBONAAT CAPSULE 100MG;"00087068";"0006";"000300";"0007";"000009";"0079728";"0033050";"100MG";"000";"00000000";"092";"00000004";"1012";"000004";"00007986";"0058";"000004";N05AN01;"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2023";"";"00101850";LITHT2;LITHIUMCARBONAAT 225MG CAPS;LITHIUMCARBONAAT;LITHIUMCARBONAAT CAPSULE 225MG;"00087076";"0006";"000300";"0007";"000009";"0079729";"0033050";"225MG";"000";"00000000";"092";"00000004";"1012";"000004";"00007986";"0058";"000004";N05AN01;"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2023";"";"00101869";LITHT3;LITHIUMCARBONAAT 300MG CAPS;LITHIUMCARBONAAT;LITHIUMCARBONAAT CAPSULE 300MG;"00049271";"0006";"000300";"0007";"000009";"0079730";"0033050";"300MG";"000";"00000000";"092";"00000004";"1012";"000004";"00007986";"0058";"000004";N05AN01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101877";CLOMT1;CLOMIPRAMINE 10MG TAB OMH;CLOMIPRAMINE;CLOMIPRAMINE TABLET OMHULD 10MG;"00012114";"0006";"000016";"0007";"000009";"0079731";"0060301";"10MG";"216";"00000030";"092";"00000004";"1012";"";"00010766";"0058";"000004";N06AA04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101885";CLOMT2;CLOMIPRAMINE 25MG TAB OMH;CLOMIPRAMINE;CLOMIPRAMINE TABLET OMHULD 25MG;"00012122";"0006";"000016";"0007";"000009";"0079732";"0060301";"25MG";"216";"00000030";"092";"00000004";"1012";"";"00010766";"0058";"000004";N06AA04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101893";LERCT1;LERCANIDIPINE 10MG TAB OMH;LERCANIDIPINE;LERCANIDIPINE TABLET OMHULD 10MG;"00087084";"0006";"000016";"0007";"000009";"0079733";"0079734";"10MG";"000";"00000000";"092";"00000004";"1012";"";"00048674";"0058";"000004";C08CA13;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2018";"";"00101907";GINKT4;GINKGO BILOBA EXTR 40MG TAB;GINKGO BILOBA PREPARAAT;GINKGO BILOBA EXTRACT TABLET OMHULD 40MG;"00087092";"0006";"000016";"0007";"000009";"0079737";"0079738";"40MG";"000";"00000000";"092";"00000004";"1012";"";"00048682";"0058";"000004";N06DX02;"0002";"000245";"";"";
"0711";"1";1;"";"01-08-2015";"";"00101915";CALCT;CAL/D+K 1000MG/100IE/500UG;CALCIUMCARBONAAT/COLECALCIFEROL/FYTOMENA;CALCIUMCARB/VITD3/K KTB 1000MG/100IE/500UG(400MGCA;"00087106";"0006";"000260";"0007";"000009";"0079739";"0079740";"1000MG/100IE/500UG";"000";"00000000";"092";"00000004";"1012";"";"00048690";"0058";"000004";A12AX;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101974";ROPIT2;ROPINIROL 0,25MG TABLET OMH;ROPINIROL;ROPINIROL TABLET OMHULD 0,25MG;"00087130";"0006";"000016";"0007";"000009";"0160805";"0079771";"0,25MG";"000";"00000000";"092";"00000004";"1012";"";"00048704";"0058";"000004";N04BC04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00101982";ROPIT1;ROPINIROL 1MG TABLET OMHULD;ROPINIROL;ROPINIROL TABLET OMHULD 1MG;"00087149";"0006";"000016";"0007";"000009";"0160807";"0079771";"1MG";"000";"00000000";"092";"00000004";"1012";"";"00048704";"0058";"000004";N04BC04;"0002";"000245";"";"";
