"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"TSNR";"TSITNR";"THITMK";"THAKD1";"THAKD2";"THAKD3";"THAKD4";"THAKD5";"THAKD6";"THNM15";"THNM50";"THNM4";"THNM25";"NIETVOORSC";"SourceCode"
"0902";"0";0;"";"0007";"000073";"";C;"";"";"";"";"";INTRADISCAAL;INTRADISCAAL;"";DISCAAL;0;
"0902";"0";0;"";"0007";"000074";"";C;"";"";"";"";"";INTRALAESIONAAL;INTRALAESIONAAL;"";LESIONAAL;0;
"0902";"0";0;"";"0007";"000075";"";"";"";"";"";"";"";LOKAAL;LOKAAL;"";LOKAAL;0;
"0902";"0";0;"";"0007";"000076";"";C;"";"";"";"";"";EXTRA-AMNIONAAL;EXTRA-AMNIONAAL;"";EXTRA-AMN;0;
"0902";"0";0;"";"0007";"000077";"";C;"";"";"";"";"";INTRA-AMNIONAAL;INTRA-AMNIONAAL;"";INTRA-AMN;0;
"0902";"0";0;"";"0007";"000078";"";C;"";"";"";"";"";HEMODIALYSE;HEMODIALYSE;"";HEMODIALYSE;0;
"0902";"0";0;"";"0007";"000079";"";"";"";M;"";"";"";ORAAL/OROMUCOS.;ORAAL, OROMUCOSAAL;"";OR/OROMUCOS;0;
"0902";"0";0;"";"0007";"000094";"";"";"";M;"";"";"";ARTERIEEL/IV;INTRA-ARTERIEEL, INTRAVENEUS;"";ARTERIE/IV;0;
"0902";"0";0;"";"0007";"000097";"";"";"";"";"";"";"";NIET GESPECIF.;NIET GESPECIFICEERD OF MEERVOUDIG;"";NIET GESPEC;0;
"0902";"1";1;"";"0007";"000099";"";C;"";"";"";"";"";GECOMBIN.TOED.W;* GECOMBINEERDE TOEDIENINGSWEGEN;"";GECOMB.TD.W;0;
"0902";"0";0;"";"0007";"000100";"";"";"";M;"";"";"";IT/PA;INTRATHECAAL, PARENTERAAL;"";IT/PA;0;
"0902";"1";1;"";"0007";"000102";"";"";"";M;"";"";"";NEUS/OOG;* NASAAL, OCULAIR;"";NEUS/OOG;0;
"0902";"1";1;"";"0007";"000103";"";"";"";M;"";"";"";PA/RECTAAL;** PARENTERAAL, RECTAAL;"";PA/RECTAAL;0;
"0902";"1";1;"";"0007";"000104";"";"";"";M;"";"";"";KEEL/NEUS/OOR;* AURICULAIR, NASAAL, OROMUCOSAAL;"";K/NEUS/OOR;0;
"0902";"1";1;"";"0007";"000105";"";"";"";M;"";"";"";CUTAAN/NASAAL;* CUTAAN, NASAAL;"";CUT/NEUS;0;
"0902";"1";1;"";"0007";"000106";"";"";"";M;"";"";"";CUTAAN/RECTAAL;* CUTAAN, RECTAAL;"";CUT/RECTAAL;0;
"0902";"0";0;"";"0007";"000107";"";"";"";M;"";"";"";ORAAL/RECTAAL;ORAAL, RECTAAL;"";ORAAL/RECT;0;
"0902";"1";1;"";"0007";"000108";"";"";"";M;"";"";"";ORAAL/OROFARYNG;** ORAAL, OROFARYNGEAAL;"";ORAAL/OROFA;0;
"0902";"0";0;"";"0007";"000109";"";"";"";M;"";"";"";ARTICUL/LESIONA;INTRA-ARTICULAIR, INTRALAESIONAAL;"";ARTI/LESION;0;
"0902";"0";0;"";"0007";"000110";"";C;"";"";"";"";"";DENTAAL;DENTAAL;"";DENTAAL;0;
"0902";"0";0;"";"0007";"000111";"";"";"";M;"";"";"";EPI/PERINEURAAL;EPIDURAAL, PERINEURAAL;"";EPI/PERINEU;0;
"0902";"0";0;"";"0007";"000112";"";"";"";M;"";"";"";ORAAL/INHALATIE;ORAAL, INHALATIE;"";ORAAL/INHAL;0;
"0902";"0";0;"";"0007";"000113";"";C;"";"";"";"";"";INTRA-OCULAIR;INTRA-OCULAIR;"";INTRA-OCUL.;0;
"0902";"1";1;"";"0007";"000114";"";"";"";M;"";"";"";INTRA-OCUL./OOG;** INTRA-OCULAIR, OCULAIR;"";INTRAOC/OOG;0;
"0902";"0";0;"";"0007";"000115";"";C;"";"";"";"";"";INTRA-UTERIEN;INTRA-UTERIEN;"";UTERIEN;0;
"0902";"0";0;"";"0007";"000116";"";C;"";"";"";"";"";INTRALYMFATISCH;INTRALYMFATISCH;"";LYMFATISCH;0;
"0902";"0";0;"";"0007";"000117";"";C;"";"";"";"";"";S-CONJUNCTIVAAL;SUBCONJUNCTIVAAL;"";SUBCONJUNCT;0;
"0902";"1";1;"";"0007";"000118";"";C;"";"";"";"";"";URETERAAL;** URETERAAL;"";URETERAAL;0;
"0902";"1";1;"";"0007";"000119";"";C;"";"";"";"";"";RETROBULBAIR;* RETROBULBAIR;"";RETROBULB.;0;
"0902";"1";1;"";"0007";"000120";"";C;"";"";"";"";"";INTRAGLUTEAAL;** INTRAGLUTEAAL;"";INTRAGLUT.;0;
"0902";"0";0;"";"0007";"000121";"";C;"";"";"";"";"";SUBLINGUAAL;SUBLINGUAAL;"";SUBLINGUAAL;0;
"0902";"0";0;"";"0007";"000124";"";C;"";"";"";"";"";INTRACORONAIR;INTRACORONAIR;"";INTRACORON.;0;
"0902";"1";1;"";"0007";"000125";"";C;"";"";"";"";"";INTRA-ARTIC.;** INTRA-ARTICULAIR;"";INTRA-ART.;0;
"0902";"0";0;"";"0007";"000126";"";C;"";"";"";"";"";INTRABURSAAL;INTRABURSAAL;"";INTRABURS.;0;
"0902";"0";0;"";"0007";"000127";"";C;"";"";"";"";"";PERI-ARTICULAIR;PERI-ARTICULAIR;"";PERI-ARTIC.;0;
"0902";"0";0;"";"0007";"000128";"";C;"";"";"";"";"";INTRAVITREAAL;INTRAVITREAAL;"";INTRAVITR.;0;
"0902";"0";0;"";"0007";"000129";"";C;"";"";"";"";"";INTRACERVICAAL;INTRACERVICAAL;"";INTRACERVIC;0;
"0902";"0";0;"";"0007";"000130";"";C;"";"";"";"";"";INTRAVESICAAL;INTRAVESICAAL;"";INTRAVESIC.;0;
"0902";"0";0;"";"0007";"000131";"";"";"";M;"";"";"";IM/INTRA-AMNION;INTRAMUSCULAIR, INTRA-AMNIONAAL;"";IM/INTRA-AM;0;
"0902";"1";1;"";"0007";"000132";"";"";"";M;"";"";"";IV/EXTRA-AMNION;* INTRAVENEUS, EXTRA-AMNIONAAL;"";IV/EXTRA-AM;0;
"0902";"0";0;"";"0007";"000133";"";"";"";M;"";"";"";IV/INTRAVESICAL;INTRAVENEUS, INTRAVESICAAL;"";IV/INTRAVES;0;
"0902";"1";1;"";"0007";"000134";"";"";"";M;"";"";"";SUBC/LAESIONAAL;* SUBCUTAAN, INTRALAESIONAAL;"";SUBC/LAESIO;0;
"0902";"0";0;"";"0007";"000135";"";C;"";"";"";"";"";INTRACAVERNEUS;INTRACAVERNEUS;"";INTRACAV;0;
"0902";"0";0;"";"0007";"000136";"";"";"";M;"";"";"";EPIDURAAL/IV;EPIDURAAL, INTRAVENEUS;"";EPIDUR/IV;0;
"0902";"0";0;"";"0007";"000137";"";"";"";"";"";"";"";PERIBULBAIR;PERIBULBAIR;"";PERIBULBAIR;0;
"0902";"0";0;"";"0007";"000138";"";"";"";M;"";"";"";SUBC/INTRA-ART;SUBCUTAAN, INTRA-ARTERIEEL;"";SUBC/IN.ART;0;
"0902";"1";1;"";"0007";"000139";"";"";"";M;"";"";"";IV/UTERIEN;* INTRAVENEUS, INTRA-UTERIEN;"";IV/UTERIEN;0;
"0902";"1";1;"";"0007";"000140";"";"";"";M;"";"";"";INTRACU/LAESION;** INTRACUTAAN/INTRALAESIONAAL;"";CUT/LAESION;0;
"0902";"0";0;"";"0007";"000141";"";"";"";M;"";"";"";IV/INTRCARDIAAL;INTRAVENEUS, INTRACARDIAAL;"";IV/CARDIAAL;0;
"0902";"0";0;"";"0007";"000142";"";"";"";M;"";"";"";SC/INTRADERMAAL;SUBCUTAAN, INTRADERMAAL;"";SC/INTRDERM;0;
"0902";"0";0;"";"0007";"000144";"";"";"";M;"";"";"";EPI/INTRAT/PERI;EPIDURAAL, INTRATHECAAL, PERINEURAAL;"";EPI/IT/PERI;0;
"0902";"0";0;"";"0007";"000146";"";"";"";M;"";"";"";IV/ORAAL/INHAL.;INTRAVENEUS, ORAAL, INHALATIE;"";IV/OR/INHAL;0;
"0902";"0";0;"";"0007";"000147";"";"";"";M;"";"";"";IV/ORAAL;INTRAVENEUS, ORAAL;"";IV/ORAAL;0;
"0902";"1";1;"";"0007";"000148";"";"";"";M;"";"";"";IM/ORAAL;* INTRAMUSCULAIR, ORAAL;"148";IM/ORAAL;0;
"0902";"0";0;"";"0007";"000149";"";C;"";"";"";"";"";GINGIVAAL;GINGIVAAL;"";GINGIVAAL;0;
"0902";"0";0;"";"0007";"000150";"";C;"";"";"";"";"";ENDOTRACHEOPULM;ENDOTRACHEOPULMONAIR;"";ENDOTR.PULM;0;
"0902";"0";0;"";"0007";"000151";"";C;"";"";"";"";"";ENDOCERVICAAL;ENDOCERVICAAL;"";ENDOCERVIC;0;
"0902";"0";0;"";"0007";"000152";"";"";"";M;"";"";"";PARENT/RECT;PARENTERAAL,RECTAAL;"";PARENT/RECT;0;
"0902";"0";0;"";"0007";"000153";"";C;"";"";"";"";"";INTRATUMORAAL;INTRATUMORAAL;"";INTRATUMOR.;0;
"0902";"0";0;"";"0007";"000154";"";C;"";"";"";"";"";EXTRACORPORAAL;EXTRACORPORAAL;"";EXTRACORP.;0;
"0902";"0";0;"";"0007";"000155";"";C;"";"";"";"";"";VOOR IMPLANT.;VOOR IMPLANTATIE;"";IMPLANTATIE;0;
"0902";"0";0;"";"0007";"000156";"";"";"";M;"";"";"";PAR./ORAAL;PARENTERAAL,ORAAL;"";PAR./ORAAL;0;
"0902";"0";0;"";"0007";"000157";"";"";"";M;"";"";"";PAR/UTERIEN;PARENTERAAL, INTRA-UTERIEN;"";PAR/UTERIEN;0;
"0902";"0";0;"";"0007";"000158";"";C;"";"";"";"";"";EPILESIONAAL;EPILESIONAAL;"";EPILESION;0;
"0902";"0";0;"";"0007";"000159";"";"";"";M;"";"";"";PAR/VESICAL;PARENTERAAL, INTRAVESICAAL;"";PAR/VESICAL;0;
"0902";"0";0;"";"0007";"000160";"";C;"";"";"";"";"";SUBMUCOSAAL;SUBMUCOSAAL;"";SUBMUCOSAAL;0;
"0902";"0";0;"";"0007";"000161";"";C;"";"";"";"";"";INTRAOSSAAL;INTRAOSSAAL;"";INTRAOSSAAL;0;
"0902";"0";0;"";"0007";"000162";"";C;"";"";"";"";"";RETROBULBAIR;RETROBULBAIR;"";RETROBULBAIR;0;
"0902";"0";0;"";"0007";"000163";"";"";"";"";"";"";"";PARABULBAIR;PARABULBAIR;"";PARABULBAIR;0;
"0902";"0";0;"";"0008";"000000";"";"";"";"";"";"";"";NIET VAN TOEPAS;EENHEID STERKTE NIET VAN TOEPASSING;NVT;n.v.t.;0;
"0902";"0";0;"";"0008";"000001";"";"";"";"";"";"";"";MICROLITER/STUK;MICROLITER / STUK;ULST;ul/st;0;
"0902";"0";0;"";"0008";"000002";"";"";"";"";"";"";"";GRAM/DOSIS;GRAM / DOSIS;G DO;g/dosis;0;
"0902";"0";0;"";"0008";"000003";"";"";"";"";"";"";"";MICROLITER/ML;MICROLITER / MILLILITER;ULML;ul/ml;0;
"0902";"0";0;"";"0008";"000501";"";"";"";"";"";"";"";ANTITOXIN-BW/ML;ANTITOXINE BINDINGSWAARDE / MILLILITER;ABML;ABW/ml;0;
"0902";"0";0;"";"0008";"000502";"";"";"";"";"";"";"";ANTITOXIS.-E/ML;ANTITOXISCHE EENHEDEN / MILLILITER;AEML;AE/ml;0;
"0902";"0";0;"";"0008";"000506";"";"";"";"";"";"";"";EENHEDEN/GRAM;EENHEDEN / GRAM;E G;E/g;0;
"0902";"0";0;"";"0008";"000507";"";"";"";"";"";"";"";EENHEDEN/MG;EENHEDEN / MILLIGRAM;E MG;E/mg;0;
"0902";"0";0;"";"0008";"000508";"";"";"";"";"";"";"";EENHEDEN/ML;EENHEDEN / MILLILITER;E ML;E/ml;0;
"0902";"0";0;"";"0008";"000509";"";"";"";"";"";"";"";EENHEDEN/STUK;EENHEDEN / STUK;E ST;E/st;0;
"0902";"0";0;"";"0008";"000511";"";"";"";"";"";"";"";GRAM/GRAM;GRAM / GRAM;G G;g/g;0;
"0902";"0";0;"";"0008";"000512";"";"";"";"";"";"";"";GRAM/ML;GRAM / MILLILITER;G ML;g/ml;0;
"0902";"0";0;"";"0008";"000513";"";"";"";"";"";"";"";GRAM/STUK;GRAM / STUK;G ST;g/st;0;
"0902";"0";0;"";"0008";"000514";"";"";"";"";"";"";"";HDB-E/GRAM;HEPARINOID BAYER EENHEDEN / GRAM;HEG;HDB-E/g;0;
"0902";"0";0;"";"0008";"000515";"";"";"";"";"";"";"";IE/GRAM;INTERNATIONALE EENHEDEN / GRAM;IEG;IE/g;0;
"0902";"0";0;"";"0008";"000516";"";"";"";"";"";"";"";IE/ML;INTERNATIONALE EENHEDEN / MILLILITER;IEML;IE/ml;0;
"0902";"0";0;"";"0008";"000517";"";"";"";"";"";"";"";IE/STUK;INTERNATIONALE EENHEDEN / STUK;IEST;IE/st;0;
"0902";"0";0;"";"0008";"000518";"";"";"";"";"";"";"";IE/VERP;INTERNATIONALE EENHEDEN / VERPAKKING;IEVP;IE/verp.;0;
"0902";"0";0;"";"0008";"000522";"";"";"";"";"";"";"";MEGAKIEMEN/ML;MEGAKIEMEN / MILLILITER;MKML;Mkiem./ml;0;
"0902";"0";0;"";"0008";"000524";"";"";"";"";"";"";"";MILLIGRAM/GRAM;MILLIGRAM / GRAM;MGG;mg/g;0;
"0902";"0";0;"";"0008";"000525";"";"";"";"";"";"";"";MILLIGRAM/ML;MILLIGRAM / MILLILITER;MGML;mg/ml;0;
"0902";"0";0;"";"0008";"000526";"";"";"";"";"";"";"";MILLIGRAM/STUK;MILLIGRAM / STUK;MGST;mg/st;0;
"0902";"0";0;"";"0008";"000527";"";"";"";"";"";"";"";MOL/STUK;MOL / STUK;MOST;mol/st;0;
"0902";"0";0;"";"0008";"000528";"";"";"";"";"";"";"";MILLIMOL/ML;MILLIMOL / MILLILITER             (=MOL/L,=MOLAIR);MIML;mmol/ml;0;
"0902";"0";0;"";"0008";"000529";"";"";"";"";"";"";"";POCK FORM.-U/ML;POCK,PLAQUE FORMING UNITS / MILLILITER;PUML;pfu/ml;0;
"0902";"0";0;"";"0008";"000531";"";"";"";"";"";"";"";CCID50/Ml;CELL CULTURE INFECTIVE DOSE 50% / MILLILITER;CCML;CCID50/ml;0;
"0902";"0";0;"";"0008";"000532";"";"";"";"";"";"";"";TUBERCULIN-E/ML;TUBERCULINE EENHEDEN / MILLILITER;TEML;tub-E/ml;0;
"0902";"0";0;"";"0008";"000534";"";"";"";"";"";"";"";MICROGRAM/GRAM;MICROGRAM / GRAM;UGG;ug/g;0;
"0902";"0";0;"";"0008";"000535";"";"";"";"";"";"";"";MICROGRAM/ML;MICROGRAM / MILLILITER;UGML;ug/ml;0;
"0902";"0";0;"";"0008";"000536";"";"";"";"";"";"";"";MICROGRAM/STUK;MICROGRAM / STUK;UGST;ug/st;0;
"0902";"0";0;"";"0008";"000537";"";"";"";"";"";"";"";MICROMOL/L;MICROMOL / LITER;UML;umol/l;0;
"0902";"0";0;"";"0008";"000538";"";"";"";"";"";"";"";USP-E/ML;USP EENHEDEN / MILLILITER;UUML;USP-E/ml;0;
"0902";"0";0;"";"0008";"000554";"";"";"";"";"";"";"";KALL.INACT-E/ML;KALLIDINOGENASE INACTIVERENDE EENHEDEN / ML;KEML;KIE/ml;0;
"0902";"0";0;"";"0008";"000556";"";"";"";"";"";"";"";LIMES FLOC.E/ML;LIMES FLOCCULATIE EQUIVALENT / MILLILITER;LFML;Lf/ml;0;
"0902";"0";0;"";"0008";"000558";"";"";"";"";"";"";"";MICROGRAM/DOSIS;MICROGRAM / DOSIS;UGDO;ug/dosis;0;
"0902";"0";0;"";"0008";"000559";"";"";"";"";"";"";"";MICROKATAL/MG;MICROKATAL / MILLIGRAM     (ZIE NED.PH.8, BLZ 522);UKMG;uKat/mg;0;
"0902";"0";0;"";"0008";"000563";"";"";"";"";"";"";"";NIH-E/ML;NATIONAL INSTITUTE OF HEALTH EENHEDEN / MILLILITER;NIML;NIH-E/ml;0;
"0902";"0";0;"";"0008";"000564";"";"";"";"";"";"";"";IE/DOSIS;INTERNATIONALE EENHEDEN / DOSIS;IEDO;IE/dosis;0;
"0902";"0";0;"";"0008";"000565";"";"";"";"";"";"";"";PLOUGH-E/ML;PLOUGH EENHEDEN / MILLILITER;PEML;Plou.E/ml;0;
"0902";"0";0;"";"0008";"000568";"";"";"";"";"";"";"";MICROGRAM/DRUPP;MICROGRAM / DRUPPEL;UGDR;ug/gt;0;
"0902";"0";0;"";"0008";"000570";"";"";"";"";"";"";"";NOON-E/ML;NOON EENHEDEN / MILLILITER;NEML;Noon-E/ml;0;
"0902";"0";0;"";"0008";"000571";"";"";"";"";"";"";"";CRICK-H-R EH/ML;CRICK-HARPER-RAPER EENHEDEN / MILLILITER;CHML;CHR-E/ml;0;
"0902";"0";0;"";"0008";"000572";"";"";"";"";"";"";"";CLINISCHE-E/ML;CLINISCHE EENHEDEN / MILLILITER;CUML;CL-E/ml;0;
"0902";"0";0;"";"0008";"000573";"";"";"";"";"";"";"";XX/GRAM;ONBEPAALDE EENHEID / GRAM;XXG;XX/g;0;
"0902";"0";0;"";"0008";"000574";"";"";"";"";"";"";"";XX/ML;ONBEPAALDE EENHEID / MILLILITER;XXML;XX/ml;0;
"0902";"0";0;"";"0008";"000575";"";"";"";"";"";"";"";XX/STUK;ONBEPAALDE EENHEID / STUK;XXST;XX/st;0;
"0902";"0";0;"";"0008";"000576";"";"";"";"";"";"";"";FIP-E/GRAM;FIP EENHEDEN / GRAM;FEG;FIP-E/g;0;
"0902";"0";0;"";"0008";"000577";"";"";"";"";"";"";"";FIP-E/ML;FIP EENHEDEN / MILLILITER;FEML;FIP-E/ml;0;
"0902";"0";0;"";"0008";"000578";"";"";"";"";"";"";"";FIP-E/STUK;FIP EENHEDEN / STUK;FEST;FIP-E/st;0;
"0902";"0";0;"";"0008";"000593";"";"";"";"";"";"";"";JOULE/GRAM;JOULE / GRAM;J G;J/g;0;
"0902";"0";0;"";"0008";"000594";"";"";"";"";"";"";"";JOULE/ML;JOULE / MILLILITER;J ML;J/ml;0;
"0902";"0";0;"";"0008";"000595";"";"";"";"";"";"";"";JOULE/STUK;JOULE / STUK;J ST;J/st;0;
"0902";"0";0;"";"0008";"000596";"";"";"";"";"";"";"";LEVY-E/GRAM;LEVY EENHEDEN / GRAM;LEG;Levy-E/g;0;
"0902";"0";0;"";"0008";"000597";"";"";"";"";"";"";"";LEVY-E/ML;LEVY EENHEDEN / MILLILITER;LEML;Levy-E/ml;0;
"0902";"0";0;"";"0008";"000598";"";"";"";"";"";"";"";LEVY-E/STUK;LEVY EENHEDEN / STUK;LEST;Levy-E/st;0;
"0902";"0";0;"";"0008";"000599";"";"";"";"";"";"";"";WILLSTAT-E/GRAM;WILLSTATTER EENHEDEN / GRAM;WEG;Wils.E/g;0;
"0902";"0";0;"";"0008";"000601";"";"";"";"";"";"";"";WILLSTAT-E/ML;WILLSTATTER EENHEDEN / MILLILITER;WEML;Wils.E/ml;0;
"0902";"0";0;"";"0008";"000602";"";"";"";"";"";"";"";WILLSTAT-E/STUK;WILLSTATTER EENHEDEN / STUK;WEST;Wils.E/st;0;
"0902";"0";0;"";"0008";"000603";"";"";"";"";"";"";"";MEGABECQUER./G;MEGABECQUEREL / GRAM;MQG;MBq/g;0;
"0902";"0";0;"";"0008";"000604";"";"";"";"";"";"";"";MEGABECQUER./ML;MEGABECQUEREL / MILLILITER;MQML;MBq/ml;0;
"0902";"0";0;"";"0008";"000605";"";"";"";"";"";"";"";MEGABECQUER./ST;MEGABECQUEREL / STUK;MQST;MBq/st;0;
"0902";"0";0;"";"0008";"000606";"";"";"";"";"";"";"";BP-E/GRAM;BRITISH PHARMACOPOEIA EENHEDEN / GRAM;BEG;BP-E/g;0;
"0902";"0";0;"";"0008";"000607";"";"";"";"";"";"";"";BP-E/ML;BRITISH PHARMACOPOEIA EENHEDEN / MILLILITER;BEML;BP-E/ml;0;
"0902";"0";0;"";"0008";"000608";"";"";"";"";"";"";"";BP-E/STUK;BRITISH PHARMACOPOEIA EENHEDEN / STUK;BEST;BP-E/st;0;
"0902";"0";0;"";"0008";"000616";"";"";"";"";"";"";"";AHF-E/GRAM;ANTIHEMOFILIE FACTOR EENHEDEN / GRAM;AHG;AHF-E/g;0;
"0902";"0";0;"";"0008";"000617";"";"";"";"";"";"";"";AHF-E/ML;ANTIHEMOFILIE FACTOR EENHEDEN / MILLILITER;AHML;AHF-E/ml;0;
"0902";"0";0;"";"0008";"000618";"";"";"";"";"";"";"";AHF-E/STUK;ANTIHEMOFILIE FACTOR EENHEDEN / STUK;AHST;AHF-E/st;0;
"0902";"0";0;"";"0008";"000623";"";"";"";"";"";"";"";ANTITOXIN-BW/G;ANTITOXINE BINDINGSWAARDE / GRAM;ABG;ABW/g;0;
"0902";"0";0;"";"0008";"000624";"";"";"";"";"";"";"";ANTITOXIN-BW/ST;ANTITOXINE BINDINGSWAARDE / STUK;ABST;ABW/st;0;
"0902";"0";0;"";"0008";"000625";"";"";"";"";"";"";"";ANTITOXIS.-E/G;ANTITOXISCHE EENHEDEN / GRAM;AEG;AE/g;0;
"0902";"0";0;"";"0008";"000626";"";"";"";"";"";"";"";ANTITOXIS.-E/ST;ANTITOXISCHE EENHEDEN / STUK;AEST;AE/st;0;
"0902";"0";0;"";"0008";"000627";"";"";"";"";"";"";"";CLINISCHE-E/G;CLINISCHE EENHEDEN / GRAM;CUG;CL-E/g;0;
"0902";"0";0;"";"0008";"000628";"";"";"";"";"";"";"";CLINISCHE-E/ST;CLINISCHE EENHEDEN / STUK;CUST;CL-E/st;0;
"0902";"0";0;"";"0008";"000632";"";"";"";"";"";"";"";CRICK-H-R EH/G;CRICK-HARPER-RAPER EENHEDEN / GRAM;CHG;CHR-E/g;0;
"0902";"0";0;"";"0008";"000633";"";"";"";"";"";"";"";CRICK-H-R EH/ST;CRICK-HARPER-RAPER EENHEDEN / STUK;CHST;CHR-E/st;0;
"0902";"0";0;"";"0008";"000634";"";"";"";"";"";"";"";EENHEDEN/DOSIS;EENHEDEN / DOSIS;E DO;E/dosis;0;
"0902";"0";0;"";"0008";"000635";"";"";"";"";"";"";"";EENHEDEN/DRUPP.;EENHEDEN / DRUPPEL;E DR;E/gt;0;
"0902";"0";0;"";"0008";"000636";"";"";"";"";"";"";"";IE/DRUPPEL;INTERNATIONALE EENHEDEN / DRUPPEL;IEDR;IE/gt;0;
"0902";"0";0;"";"0008";"000637";"";"";"";"";"";"";"";MEGAKIEMEN/GRAM;MEGAKIEMEN / GRAM;MKG;Mkiemen/g;0;
"0902";"0";0;"";"0008";"000638";"";"";"";"";"";"";"";MEGAKIEMEN/STUK;MEGAKIEMEN / STUK;MKST;Mkiem./st;0;
"0902";"0";0;"";"0008";"000639";"";"";"";"";"";"";"";MILLIGRAM/DOSIS;MILLIGRAM / DOSIS;MGDO;mg/dosis;0;
"0902";"0";0;"";"0008";"000641";"";"";"";"";"";"";"";MILLIGRAM/DRUPP;MILLIGRAM / DRUPPEL;MGDR;mg/gt;0;
"0902";"0";0;"";"0008";"000642";"";"";"";"";"";"";"";MILLIMOL/GRAM;MILLIMOL / GRAM;MIG;mmol/g;0;
"0902";"0";0;"";"0008";"000643";"";"";"";"";"";"";"";MILLIMOL/STUK;MILLIMOL / STUK;MIST;mmol/st;0;
"0902";"0";0;"";"0008";"000644";"";"";"";"";"";"";"";MOL/GRAM;MOL / GRAM;MOG;mol/g;0;
"0902";"0";0;"";"0008";"000645";"";"";"";"";"";"";"";MOL/ML;MOL / MILLILITER;MOML;mol/ml;0;
"0902";"0";0;"";"0008";"000648";"";"";"";"";"";"";"";NIH-E/GRAM;NATIONAL INSTITUTE OF HEALTH EENHEDEN / GRAM;NIG;NIH-E/g;0;
"0902";"0";0;"";"0008";"000649";"";"";"";"";"";"";"";NIH-E/STUK;NATIONAL INSTITUTE OF HEALTH EENHEDEN / STUK;NIST;NIH-E/st;0;
"0902";"0";0;"";"0008";"000651";"";"";"";"";"";"";"";NOON-E/GRAM;NOON EENHEDEN / GRAM;NEG;Noon-E/g;0;
"0902";"0";0;"";"0008";"000652";"";"";"";"";"";"";"";NOON-E/STUK;NOON EENHEDEN / STUK;NEST;Noon-E/st;0;
"0902";"0";0;"";"0008";"000653";"";"";"";"";"";"";"";PLOUGH-E/GRAM;PLOUGH EENHEDEN / GRAM;PEG;Plou.E/g;0;
"0902";"0";0;"";"0008";"000654";"";"";"";"";"";"";"";PLOUGH-E/STUK;PLOUGH EENHEDEN / STUK;PEST;Plou.E/st;0;
"0902";"0";0;"";"0008";"000655";"";"";"";"";"";"";"";POCK FORM.-U/G;POCK,PLAQUE FORMING UNITS / GRAM;PUG;pfu/g;0;
"0902";"0";0;"";"0008";"000656";"";"";"";"";"";"";"";POCK FORM.-U/ST;POCK,PLAQUE FORMING UNITS / STUK;PUST;pfu/st;0;
"0902";"0";0;"";"0008";"000659";"";"";"";"";"";"";"";CCID50/GRAM;CELL CULTURE INFECTIVE DOSE 50% / GRAM;CCG;CCID50/g;0;
"0902";"0";0;"";"0008";"000661";"";"";"";"";"";"";"";CCID50/STUK;CELL CULTURE INFECTIVE DOSE 50% / STUK;CCST;CCID50/st;0;
"0902";"0";0;"";"0008";"000662";"";"";"";"";"";"";"";TUBERCULIN-E/G;TUBERCULINE EENHEDEN / GRAM;TEG;tub-E/g;0;
"0902";"0";0;"";"0008";"000663";"";"";"";"";"";"";"";TUBERCULIN-E/ST;TUBERCULINE EENHEDEN / STUK;TEST;tub-E/st;0;
"0902";"0";0;"";"0008";"000664";"";"";"";"";"";"";"";USP-E/GRAM;USP EENHEDEN / GRAM;UUG;USP-E/g;0;
"0902";"0";0;"";"0008";"000665";"";"";"";"";"";"";"";USP-E/STUK;USP EENHEDEN / STUK;UUST;USP-E/st;0;
"0902";"0";0;"";"0008";"000666";"";"";"";"";"";"";"";KALL.INACT-E/G;KALLIKREIN INACTIVATOR EENHEDEN / GRAM;KEG;KI-E/g;0;
"0902";"0";0;"";"0008";"000667";"";"";"";"";"";"";"";KALL.INACT-E/ST;KALLIKREIN INACTIVATOR EENHEDEN / STUK;KEST;KI-E/st;0;
"0902";"0";0;"";"0008";"000668";"";"";"";"";"";"";"";LIMES FL.EQ/G;LIMES FLOCCULATIE EQUIVALENT / GRAM;LFG;Lf/g;0;
"0902";"0";0;"";"0008";"000669";"";"";"";"";"";"";"";LIMES FL.EQ/ST;LIMES FLOCCULATIE EQUIVALENT / STUK;LFST;Lf/st;0;
"0902";"0";0;"";"0008";"000670";"";"";"";"";"";"";"";MILLILITER/DO;MILLILITER / DOSIS;MLDO;ml/dosis;0;
"0902";"0";0;"";"0008";"000671";"";"";"";"";"";"";"";MILLILITER/GRAM;MILLILITER /GRAM;MLG;ml/g;0;
"0902";"0";0;"";"0008";"000672";"";"";"";"";"";"";"";MILLILITER/ML;MILLILITER / MILLILITER;MLML;ml/ml;0;
"0902";"0";0;"";"0008";"000673";"";"";"";"";"";"";"";MILLILITER/STUK;MILLILITER / STUK;MLST;ml/st;0;
"0902";"0";0;"";"0008";"000674";"";"";"";"";"";"";"";CHYM.BOURN-E/ML;CHYMOTRYPSINE BOURNONVILLE EENHEDEN / MILLILITER;CBML;CHB-E/ml;0;
"0902";"0";0;"";"0008";"000676";"";"";"";"";"";"";"";NANOKATAL/GRAM;NANOKATAL / GRAM;NKG;nKat/g;0;
"0902";"0";0;"";"0008";"000677";"";"";"";"";"";"";"";NANOKATAL/ML;NANOKATAL / MILLILITER;NKML;nKat/ml;0;
