Backup ID,Bestandnummer,Bruto formule,CAS-nummer,Code opiumwet,Code rijvaardigheid,Code stamnaam toegestaan,Code vergift,Code werkzaam bestanddeel/hulp,Databroncode,Generieke naam,Generiekenaamcode,Informatorium stof code,IsStamnaam,Molecuulgewicht,Molecuulgewicht indicator,Molecuulgewicht samenstelling,Mutatiecode,Soortelijk gewicht,Stamnaamcode,Volledige generieke naam code,Voorkeurseenheid memocode
,0750,C6H8O7.H2O,005949291,,,,,B,,CITROENZUUR 1-WATER,038679,002242,FALSE,210.10,,210.10,0,0.00,038660,038679,MG
,0750,,000000000,,,,,B,,CITROENZUUR (ALS 1-WATER),038687,002242,FALSE,192.10,,192.10,0,0.00,038660,038679,MG
,0750,,000000000,,,S,,B,,CITRONELLA,038695,000827,TRUE,0.00,,0.00,0,0.00,038695,038695,XX
,0750,,000000000,,,S,,W,,CITRUS PREPARAAT,038709,000000,TRUE,0.00,,0.00,0,0.00,038709,038709,XX
,0750,C21H26ClNO,015686518,,1,S,,W,,CLEMASTINE,038717,000195,TRUE,343.90,,343.90,0,0.00,038717,038717,MG
,0750,,000000000,,1,,,W,,CLEMASTINE (ALS WATERSTOFFUMARAAT),038725,000195,FALSE,343.90,,343.90,0,0.00,038717,002372,MG
,0750,C19H20ClN3,000442524,,1,S,,W,,CLEMIZOL,038733,000000,TRUE,325.85,,325.85,0,0.00,038733,038733,MG
,0750,C30H42ClN3O2,000000000,,1,,,W,,CLEMIZOL UNDECYLENAAT,038741,000000,FALSE,512.14,,512.14,0,0.00,038733,038741,MG
,0750,C19H20ClN3.HCl,001163366,,1,,,W,,CLEMIZOL HYDROCHLORIDE,038768,000000,FALSE,362.30,,362.30,0,0.00,038733,038768,MG
,0750,C22H27NO4,000000000,,,S,,W,,CLIDINIUM,038776,000000,TRUE,369.50,,369.50,0,0.00,038776,038776,MG
,0750,C18H33ClN2O5S,018323449,,,S,,W,,CLINDAMYCINE,038784,001302,TRUE,424.98,,424.98,0,0.00,038784,038784,MG
,0750,,000000000,,,S,,H,,MAIS PREPARAAT,038792,000000,TRUE,0.00,,0.00,0,0.00,038792,038792,XX
,0750,C22H28ClFO4,025122412,,,S,,W,,CLOBETASOL,038806,001682,TRUE,410.91,,410.91,0,0.00,038806,038806,MG
,0750,C22H26ClFO4,054063320,,,S,,W,,CLOBETASON,038814,001735,TRUE,408.90,,408.90,0,0.00,038814,038814,MG
,0750,CH4Cl2O6P2,010596233,,,S,,W,,CLODRONINEZUUR,038822,002372,TRUE,244.89,,244.89,0,0.00,038822,038822,MG
,0750,C26H28ClNO,000911455,,,S,,W,,CLOMIFEEN,038830,000683,TRUE,405.98,,405.98,0,0.00,038830,038830,MG
,0750,C19H23ClN2,000303491,,1,S,,W,,CLOMIPRAMINE,038849,001090,TRUE,314.87,,314.87,0,0.00,038849,038849,MG
,0750,C9H9Cl2N3,004205907,,1,S,,W,,CLONIDINE,038857,000208,TRUE,230.10,,230.10,0,0.00,038857,038857,MG
,0750,C22H25ClN2OS,053772831,,1,S,,W,,ZUCLOPENTIXOL,038865,001065,TRUE,400.99,,400.99,0,0.00,038865,038865,MG
,0750,C16H13ClN2O4,020432693,,1,S,,W,,CLORAZEPINEZUUR,038873,001469,TRUE,332.74,,332.74,0,0.00,038873,038873,MG
,0750,C16H10ClKN2O3,005991719,,1,,,W,,CLORAZEPAAT KALIUM,038881,001469,FALSE,370.80,,370.80,0,0.00,038873,038881,MG
,0750,C14H22Cl2N2O6S4,001867589,,1,,,W,,CLOMETHIAZOL EDISILAAT,038903,000000,FALSE,513.50,,256.80,0,0.00,020524,038903,MG
,0750,C19H18ClN3O5S,000061723,,,S,,W,,CLOXACILLINE,038911,000000,TRUE,435.88,,435.88,0,0.00,038911,038911,MG
,0750,C18H21NO3,000076573,,1,S,,W,,CODEINE,038938,000743,TRUE,299.40,,299.40,0,0.00,038938,038938,MG
,0750,,000000000,,1,,,W,,ZUCLOPENTIXOL (ALS DIHYDROCHLORIDE),038946,001065,FALSE,400.99,,400.99,0,0.00,038865,032883,MG
,0750,,000000000,,,,,W,,COFFEINE (ALS 1-WATER),038954,000055,FALSE,194.20,,194.20,0,0.00,034193,017167,MG
,0750,,001066177,,,S,,W,,COLISTINE,038962,001311,TRUE,0.00,,1.00,0,0.00,038962,038962,IE
,0750,,000000000,,,S,,W,,CONTACTALLERGEEN,038970,000000,TRUE,0.00,,0.00,0,0.00,038970,038970,XX
,0750,,000000000,,,,,W,,CONDURANGO BAST,038989,000000,FALSE,0.00,,0.00,0,0.00,016365,038989,MG
,0750,,000000000,,,S,,W,,CONFISEUR STROOP,038997,000000,TRUE,0.00,,0.00,0,1.30,038997,038997,MG
,0750,C23H16O11,016110513,,,S,,W,,CROMOGLICINEZUUR,039004,001268,TRUE,468.38,,468.38,0,0.00,039004,039004,MG
,0750,C19H21N3S.C4H6O6,000000000,,1,,,W,,CYAMEMAZINE WATERSTOFTARTRAAT,039012,000000,FALSE,473.60,,473.60,0,0.00,028517,039012,MG
,0750,,000000000,,1,,,W,,CYAMEMAZINE (ALS WATERSTOFTARTRAAT),039020,000000,FALSE,323.50,,323.50,0,0.00,028517,039012,MG
,0750,C19H21N3S.C4H4O4,000000000,,1,,,W,,CYAMEMAZINE WATERSTOFMALEAAT,039039,000000,FALSE,439.60,,439.60,0,0.00,028517,039039,MG
,0750,,000000000,,1,,,W,,CYAMEMAZINE (ALS WATERSTOFMALEAAT),039047,000000,FALSE,323.50,,323.50,0,0.00,028517,039039,MG
,0750,C6H13NO3S,000100889,,,S,,H,,CYCLAMINEZUUR,039055,001266,TRUE,179.24,,179.24,0,0.00,039055,039055,MG
,0750,,000000000,,,,,W,,COLOCYNTH VRUCHT,039063,000000,FALSE,0.00,,0.00,0,0.00,012939,039063,MG
,0750,,000000000,,,,,W,,CRATAEGUS EXTRACT,039071,000000,FALSE,0.00,,0.00,0,0.00,004391,039071,MG
,0750,,000000000,,,S,,W,,CROTON PREPARAAT,039098,000000,TRUE,0.00,,0.00,0,0.00,039098,039098,XX
,0750,,000000000,,,S,,W,,CUPRESSUS PREPARAAT,039101,000000,TRUE,0.00,,0.00,0,0.00,039101,039101,XX
,0750,,000000000,,,,,W,,CYANOCOBALAMINE (ALS TANNAAT),039128,000725,FALSE,1355.40,,1355.40,0,0.00,009784,021458,UG
,0750,C18H22N2,000082928,,1,S,,W,,CYCLIZINE,039136,000181,TRUE,266.40,,266.40,0,0.00,039136,039136,MG
,0750,C18H22N2.C3H6O3,005897198,,1,,,W,,CYCLIZINE LACTAAT,039144,000181,FALSE,356.50,,356.50,0,0.00,039136,039144,MG
,0750,C17H25NO3,000512152,,,S,,W,,CYCLOPENTOLAAT,039152,000987,TRUE,291.38,,291.38,0,0.00,039152,039152,MG
,0750,,000000000,,,S,,B,,CYNODON PREPARAAT,039160,000000,TRUE,0.00,,0.00,0,0.00,039160,039160,XX
,0750,,000000000,,,,,B,,CYNODON WORTEL,039179,000000,FALSE,0.00,,0.00,0,0.00,039160,039179,MG
,0750,C21H21N,000129033,,1,S,,W,,CYPROHEPTADINE,039187,000197,TRUE,287.39,,287.39,0,0.00,039187,039187,MG
,0750,C22H27ClO3,002098660,,,S,,W,,CYPROTERON,039195,001483,TRUE,374.92,,374.92,0,0.00,039195,039195,MG
,0750,C14H10N4O5,007261974,,1,S,,W,,DANTROLEEN,039209,002003,TRUE,314.26,,314.26,0,0.00,039209,039209,MG
,0750,C14H9N4NaO5,014663231,,,,,W,,DANTROLEEN NATRIUM-0-WATER,039217,002003,FALSE,336.30,,336.30,0,0.00,039209,039217,MG
,0750,,000000000,,,S,,W,,DADEL PREPARAAT,039225,000000,TRUE,0.00,,0.00,0,0.00,039225,039225,XX
,0750,C27H29NO10,020830813,,,S,,W,,DAUNORUBICINE,039233,000564,TRUE,527.51,,527.51,0,0.00,039233,039233,MG
,0750,C4H11NO.C4H6O6,005988512,,,,,W,,DEANOL WATERSTOFTARTRAAT,039241,000000,FALSE,239.21,,239.21,0,0.00,033561,039241,MG
,0750,,000000000,,,,,W,,DEANOL (ALS WATERSTOFTARTRAAT),039268,000000,FALSE,89.12,,89.12,0,0.00,033561,039241,MG
,0750,,000000000,,,,,W,,DEANOL (ALS ACEETAMIDOBENZOAAT),039276,000000,FALSE,89.12,,89.12,0,0.00,033561,009938,MG
,0750,C18H37N.HF,036505836,,,S,,W,,DECTAFLUR,039284,002095,TRUE,287.50,,287.50,0,0.00,039284,039284,MG
,0750,C25H48N6O8,000070519,,,S,,W,,DEFEROXAMINE,039292,000136,TRUE,560.71,,560.71,0,0.00,039292,039292,MG
,0750,,000000000,,,S,,B,,DEHYMULS E,039306,000000,TRUE,0.00,,0.00,0,0.00,039306,039306,MG
,0750,C32H54N4O6,000000000,,,S,,W,,DEMECARIUM,039314,000000,TRUE,590.80,,590.80,0,0.00,039314,039314,MG
,0750,C23H27NO,000604513,,,S,,W,,DEPTROPINE,039330,000198,TRUE,333.45,,333.45,0,0.00,039330,039330,MG
,0750,C30H42N4O2,000572532,,,S,,B,,DEQUALINIUM,039349,000267,TRUE,490.70,,490.70,0,0.00,039349,039349,MG
,0750,C3H7NO2S.HCl,000052891,,,,,B,,CYSTEINE HYDROCHLORIDE-0-WATER,039357,002593,FALSE,157.60,,157.60,0,0.00,000396,039357,MG
,0750,C3H7NO2S.HCl.H2O,007048046,,,,,B,,CYSTEINE HYDROCHLORIDE-1-WATER,039365,002593,FALSE,175.60,,175.60,0,0.00,000396,039365,MG
,0750,C18H22N2,000050475,,1,S,,W,,DESIPRAMINE,039381,000000,TRUE,266.37,,266.37,0,0.00,039381,039381,MG
,0750,C21H30O3,000064857,,,S,,W,,DESOXYCORTON,039403,000000,TRUE,330.50,,330.50,0,0.00,039403,039403,MG
,0750,C28H42O4,000000000,,,,,W,,DESOXYCORTON ENANTAAT,039411,000000,FALSE,442.70,,442.70,0,0.00,039403,039411,MG
,0750,C9H13N,000051649,,1,S,,W,,DEXAMFETAMINE,039438,002161,TRUE,135.21,,135.21,0,0.00,039438,039438,MG
,0750,C16H19ClN2,025523971,,1,S,,W,,DEXCHLOORFENIRAMINE,039446,002063,TRUE,274.80,,274.80,0,0.00,039446,039446,MG
,0750,C23H26N2O2,021888982,,,S,,W,,DEXETIMIDE,039454,001567,TRUE,362.45,,362.45,0,0.00,039454,039454,MG
,0750,C18H25NO,000125713,,1,S,,W,,DEXTROMETHORFAN,039462,001347,TRUE,271.40,,271.40,0,0.00,039462,039462,MG
,0750,C25H32N2O2,000357562,,1,S,,W,,DEXTROMORAMIDE,039470,001373,TRUE,392.50,,392.50,0,0.00,039470,039470,MG
,0750,C22H29NO2,000469625,,1,S,,W,,DEXTROPROPOXYFEEN,039489,000081,TRUE,339.48,,339.48,0,0.00,039489,039489,MG
,0750,C15H11I4NO4,000051490,,,S,,W,,DEXTROTHYROXINE,039497,000000,TRUE,776.93,,776.93,0,0.00,039497,039497,MG
,0750,C18H37N5O8.H2SO4,060594696,,,,,W,,DIBEKACINE SULFAAT,039500,000000,FALSE,549.61,1,549.61,0,0.00,030821,039500,MG
,0750,,000000000,,,,,W,,DIBEKACINE (ALS SULFAAT),039519,000000,FALSE,451.54,,451.54,0,0.00,030821,039500,MG
,0750,C18H21N3O,004498322,,1,S,,W,,DIBENZEPINE,039527,000000,TRUE,295.37,,295.37,0,0.00,039527,039527,MG
,0750,C18H24O3S,014992586,,,S,,W,,DIBUNINEZUUR,039535,000000,TRUE,320.40,,320.40,0,0.00,039535,039535,MG
,0750,,000000000,,,,,W,,DEXAMETHASON (ALS ISONICOTINAAT),039543,000313,FALSE,392.50,,392.50,0,0.00,020435,003921,MG
,0750,C24H31FO6.H2O,055812903,,,,,W,,DEXAMETHASON ACETAAT-1-WATER,039551,000313,FALSE,452.50,,452.50,0,0.00,020435,039551,MG
,0750,,000000000,,,,,W,,DEXAMETHASON (ALS ACETAAT-1-WATER),039578,000313,FALSE,392.50,,392.50,0,0.00,020435,039551,MG
,0750,C24H31FO6,001177873,,,,,W,,DEXAMETHASON ACETAAT-0-WATER,039586,000313,FALSE,434.50,,434.50,0,0.00,020435,039586,MG
,0750,,000000000,,,,,W,,DEXAMETHASON (ALS ACETAAT-0-WATER),039594,000313,FALSE,392.50,,392.50,0,0.00,020435,039586,MG
,0750,,000000000,,,,,W,,DEXAMETHASON (ALS DINATRIUMFOSFAAT),039608,000313,FALSE,392.50,,392.50,0,0.00,020435,003948,MG
,0750,,000000000,,1,,,W,,DEXTROMORAMIDE (ALS WATERSTOFTARTRAAT),039616,001373,FALSE,392.50,,392.50,0,0.00,039470,000736,MG
,0750,,000000000,,,,,W,,DIAZOXIDE (ALS NA-ZOUT),039632,001568,FALSE,230.70,,230.70,0,0.00,001139,006033,MG
,0750,C14H11Cl2NO2,015307865,,,S,,W,,DICLOFENAC,039640,001701,TRUE,296.10,,296.10,0,0.00,039640,039640,MG
,0750,C19H17Cl2N3O5S,003116765,,,S,,W,,DICLOXACILLINE,039659,000000,TRUE,470.33,,470.33,0,0.00,039659,039659,MG
,0750,C10H21N3O,000090891,,,S,,W,,DIETHYLCARBAMAZINE,039667,000507,TRUE,199.29,,199.29,0,0.00,039667,039667,MG
,0750,C18H22O8P2,000522407,,,S,,W,,FOSFESTROL,039675,000000,TRUE,428.30,,428.30,0,0.00,039675,039675,MG
,0750,C17H21NO,000058731,,1,S,,W,,DIFENHYDRAMINE,039691,000000,TRUE,255.35,,255.35,0,0.00,039691,039691,MG
,0750,C30H32N2O2,000915300,,1,S,,W,,DIFENOXYLAAT,039705,000000,TRUE,452.57,,452.57,0,0.00,039705,039705,MG
,0750,C19H23NO,000147206,,1,S,,W,,DIFENYLPYRALINE,039713,000000,TRUE,281.38,,281.38,0,0.00,039713,039713,MG
,0750,C22H28F2O5,002557495,,,S,,W,,DIFLORASON,039721,000000,TRUE,410.50,,410.50,0,0.00,039721,039721,MG
,0750,C22H28F2O4,002607069,,,S,,W,,DIFLUCORTOLON,039748,001685,TRUE,394.46,,394.46,0,0.00,039748,039748,MG
,0750,C8H10N6,000484231,,,S,,W,,DIHYDRALAZINE,039756,000214,TRUE,190.21,,190.21,0,0.00,039756,039756,MG
,0750,C18H23NO3,000125280,,1,S,,W,,DIHYDROCODEINE,039764,000000,TRUE,301.37,,301.37,0,0.00,039764,039764,MG
,0750,C18H23NO3.C4H6O6,005965139,,1,,,W,,DIHYDROCODEINE WATERSTOFTARTRAAT,039772,000000,FALSE,451.50,,451.50,0,0.00,039764,039772,MG
,0750,C35H41N5O5,017479195,,,S,,W,,DIHYDROERGOCRISTINE,039780,002317,TRUE,611.70,,611.70,0,0.00,039780,039780,MG
,0750,C35H41N5O5.CH4O3S,024730107,,,,,W,,DIHYDROERGOCRISTINE MESILAAT,039799,002317,FALSE,707.80,,707.80,0,0.00,039780,039799,MG
,0750,C15H14O5,000131544,,,S,,W,,BENZOFENON-6,039802,000000,TRUE,274.30,,274.30,0,0.00,039802,039802,MG
,0750,,000000000,,,,,W,,DIHYDRALAZINE (ALS SULFAAT),039810,000214,FALSE,190.21,,190.21,0,0.00,039756,002534,MG
,0750,,000000000,,,,,W,,DIHYDRALAZINE (ALS MESILAAT),039829,000214,FALSE,190.21,,190.21,0,0.00,039756,002526,MG
,0750,C33H37N5O5,000511126,,,S,,W,,DIHYDROERGOTAMINE,039837,000000,TRUE,583.67,,583.67,0,0.00,039837,039837,MG
,0750,C22H26N2O4S.HCl,033286225,,,,,W,,DILTIAZEM HYDROCHLORIDE,039845,001972,FALSE,451.00,,451.00,0,0.00,029149,039845,MG
,0750,C20H26N2,004757555,,1,S,,W,,DIMETACRINE,039853,001527,TRUE,294.44,,294.44,0,0.00,039853,039853,MG
,0750,C8H11NO,000619603,,,S,,W,,"DIMETHYLAMINOFENOL, 4-",039861,001801,TRUE,137.10,,137.10,0,0.00,039861,039861,MG
,0750,*C19H34NO*,000000000,,,S,,W,,BENZILOYLOXYETHYLDIMETHYLOCTYLAMMONIUM,039888,000000,TRUE,292.50,1,292.50,0,0.00,039888,039888,MG
,0750,*C19H34NOBr*,000000000,,,,,W,,BENZILOYLOXYETHYLDIMETHYLOCTYLAMMONIUM BROMIDE,039896,000000,FALSE,372.40,,372.40,0,0.00,039888,039896,MG
,0750,C20H24N2,005636839,,1,S,,W,,DIMETINDEEN,039918,000200,TRUE,292.41,,292.41,0,0.00,039918,039918,MG
,0750,C40H48N2O6,005152307,,,S,,W,,DIMETHYLTUBOCURARINE,039926,000000,TRUE,652.80,,652.80,0,0.00,039926,039926,MG
,0750,C10H14N2Na2O8,000139333,,,,,B,,EDETAAT DINATRIUM-0-WATER,039934,000224,FALSE,336.21,,336.21,0,0.00,059706,039934,MG
,0750,C19H29NO5,052365636,,,S,,W,,DIPIVEFRINE,039950,001838,TRUE,351.40,,351.40,0,0.00,039950,039950,MG
,0750,C22H34N4O6,000000000,,,S,,W,,DISTIGMINE,039969,001029,TRUE,450.50,,450.50,0,0.00,039969,039969,MG
,0750,,000000000,,1,,,W,,VALPROINEZUUR (ALS SEMI-NA-ZOUT),039977,001470,FALSE,144.20,,144.20,0,0.00,002046,034444,MG
,0750,C6H6O5S,000088460,,,S,,W,,DOBESILINEZUUR,039985,000000,TRUE,190.10,,190.10,0,0.00,039985,039985,MG
,0750,C18H23NO3,034368042,,,S,,W,,DOBUTAMINE,039993,001739,TRUE,301.38,,301.38,0,0.00,039993,039993,MG
,0750,C20H38O7S,010041197,,,S,,B,,DOCUSINEZUUR,040002,000953,TRUE,422.40,,422.40,0,0.00,040002,040002,MG
,0750,C8H11NO2,000051616,,,S,,W,,DOPAMINE,040010,001656,TRUE,153.18,,153.18,0,0.00,040010,040010,MG
,0750,C19H21NS,000113531,,1,S,,W,,DOSULEPINE,040029,001984,TRUE,295.45,,295.45,0,0.00,040029,040029,MG
,0750,C24H30N2O2,000309295,,,S,,W,,DOXAPRAM,040037,000057,TRUE,378.50,,378.50,0,0.00,040037,040037,MG
,0750,C19H21NO,001668195,,1,S,,W,,DOXEPINE,040045,001093,TRUE,279.37,,279.37,0,0.00,040045,040045,MG
,0750,C27H29NO11,023214928,,,S,,W,,DOXORUBICINE,040053,001569,TRUE,543.53,,543.53,0,0.00,040053,040053,MG
,0750,,000000000,,,,,W,,DINOPROST (ALS TROMETAMOL),040061,000000,FALSE,354.49,,354.49,0,0.00,013226,028282,UG
,0750,,000000000,,1,,,W,,DOXEPINE (ALS HYDROCHLORIDE),040088,001093,FALSE,279.37,,279.37,0,0.00,040045,014745,MG
,0750,,000000000,,,,,W,,DOXORUBICINE (ALS HYDROCHLORIDE),040096,001569,FALSE,543.53,,543.53,0,0.00,040053,007595,MG
,0750,C18H15Cl3N2O,027220479,,,S,,W,,ECONAZOL,040118,001702,TRUE,381.70,,381.70,0,0.00,040118,040118,MG
,0750,C9H23NO3PS,006736034,,,S,,W,,ECOTHIOPAAT,040126,000000,TRUE,256.30,,256.30,0,0.00,040126,040126,MG
,0750,C10H15NO,000000000,,,S,,W,,EFEDRINE,040134,001455,TRUE,165.23,,165.23,0,0.00,040134,040134,MG
,0750,C10H15NO,000090813,,,S,,W,,RACEFEDRINE,040142,000000,TRUE,165.23,,165.23,0,0.00,040142,040142,MG
,0750,C20H29N,027892337,,,S,,W,,EMEPRONIUM,040150,000000,TRUE,282.50,,282.50,0,0.00,040150,040150,MG
,0750,C29H40N2O4,000483181,,,S,,W,,EMETINE,040169,000000,TRUE,480.63,,480.63,0,0.00,040169,040169,MG
,0750,,000000000,,,,,W,,ECHINACEA EXTRACT,040177,002330,FALSE,0.00,,0.00,0,0.00,023523,040177,MG
,0750,,000000000,,,,,W,,ECHINACEA TINCTUUR,040185,002330,FALSE,0.00,,0.00,0,0.00,023523,040185,MG
,0750,C20H28N2O5.C4H4O4,076095164,,,,,W,,ENALAPRIL WATERSTOFMALEAAT,040207,002005,FALSE,492.51,,492.51,0,0.00,034371,040207,MG
,0750,C22H28N2O2.HCl,066794749,,,,,W,,ENCAINIDE HYDROCHLORIDE,040215,000000,FALSE,388.90,,388.90,0,0.00,028207,040215,MG
,0750,C14H15N5O.CH4O3S,065322727,,,,,W,,ENDRALAZINE MESILAAT,040223,000000,FALSE,365.40,,365.40,0,0.00,030880,040223,MG
,0750,,000000000,,,S,,W,,ASPERGILLUS,040258,000000,TRUE,0.00,,0.00,0,0.00,040258,040258,XX
,0750,,000000000,,,,,W,,ASPERGILLUS ENZYMENMENGSEL,040266,000000,FALSE,0.00,,0.00,0,0.00,040258,040266,MG
,0750,C9H13NO3,000329657,,,S,,W,,RACEPINEFRINE,040282,000000,TRUE,183.20,,183.20,0,0.00,040282,040282,MG
,0750,C9H13NO3.HCl,000055312,,,,,W,,ADRENALINE HYDROCHLORIDE,040290,001453,FALSE,218.70,,218.70,0,0.00,020621,020621,MG
,0750,,000000000,,,,,W,,ADRENALINE (ALS HYDROCHLORIDE),040304,001453,FALSE,183.20,,183.20,0,0.00,020621,020621,MG
,0750,C9H13NO3.HCl,000329635,,,,,W,,RACEPINEFRINE HYDROCHLORIDE,040312,000000,FALSE,218.70,,218.70,0,0.00,040282,040312,MG
,0750,,000000000,,,,,W,,RACEPINEFRINE (ALS HYDROCHLORIDE),040320,000000,FALSE,183.20,,183.20,0,0.00,040282,040312,MG
,0750,C9H12BNO4,005579168,,,,,W,,ADRENALINE BORAAT,040339,001453,FALSE,209.01,,209.01,0,0.00,020621,020621,MG
,0750,,000000000,,,,,W,,ADRENALINE (ALS BORAAT),040347,001453,FALSE,183.20,,183.20,0,0.00,020621,020621,MG
,0750,C19H23N3O2,000060797,,,S,,W,,ERGOMETRINE,040355,000973,TRUE,325.39,,325.39,0,0.00,040355,040355,MG
,0750,C33H35N5O5,000113155,,,S,,W,,ERGOTAMINE,040363,001206,TRUE,581.65,,581.65,0,0.00,040363,040363,MG
,0750,,000000000,,,,,W,,"ERYTROCYTEN, GEFILTREERD",040371,001840,FALSE,0.00,,0.00,0,0.00,031143,040371,XX
,0750,,000000000,,,,,W,,"ERYTROCYTEN, PLASMAVRIJ",040398,001840,FALSE,0.00,,0.00,0,0.00,031143,040398,XX
,0750,,000000000,,,,,W,,PACKED RED CELLS,040401,001840,FALSE,0.00,,0.00,0,0.00,031143,040401,XX
,0750,C15H15O9,000000000,,,S,,B,,ESCULINE,040428,000000,TRUE,340.28,,340.28,0,0.00,040428,040428,MG
,0750,"C15H16O9.1,5H2O",000531759,,,,,W,,ESCULINE 1.5-WATER,040436,000000,FALSE,367.30,,367.30,0,0.00,040428,040436,MG
,0750,C26H36O3,000313064,,,,,W,,ESTRADIOL CIPIONAAT,040444,001337,FALSE,396.60,,396.60,0,0.00,009318,040444,MG
,0750,C24H32O4,000113382,,,,,W,,ESTRADIOL DIPROPIONAAT,040452,001337,FALSE,384.50,,384.50,0,0.00,009318,040452,MG
,0750,C23H31Cl2NO3,002998574,,,S,,W,,ESTRAMUSTINE,040460,001531,TRUE,440.41,,440.41,0,0.00,040460,040460,MG
,0750,,000000000,,,,,W,,ESTRIOL BIS-WATERSTOFSUCCINAAT (ALS DI-NA-ZOUT),040479,000687,FALSE,488.50,,488.50,0,0.00,009296,009326,MG
,0750,C10H24N2O2,000074555,,,S,,W,,ETHAMBUTOL,040487,000447,TRUE,204.31,,204.31,0,0.00,040487,040487,MG
,0750,C33H41NO17,030851764,,,S,,W,,ETHOXAZORUTOSIDE,040495,000000,TRUE,723.70,,723.70,0,0.00,040495,040495,MG
,0750,,000000000,,,,,W,,EPOPROSTENOL (ALS NA-ZOUT),040509,001915,FALSE,352.50,,352.50,0,0.00,030139,035130,UG
,0750,C37H67NO13.C7H14O8,023067132,,,,,W,,ERYTROMYCINE GLUCEPTAAT,040517,000522,FALSE,960.10,,960.10,0,0.00,005312,040517,MG
,0750,,000000000,,,,,W,,ERYTROMYCINE (ALS GLUCEPTAAT),040525,000522,FALSE,733.90,,733.90,0,0.00,005312,040517,MG
,0750,C40H71NO14.C12H26O4S,003521628,,,,,W,,ERYTROMYCINE ESTOLAAT,040533,000522,FALSE,1056.40,,1056.40,0,0.00,005312,040533,MG
,0750,,000000000,,,,,W,,ERYTROMYCINE (ALS ESTOLAAT),040541,000522,FALSE,733.90,,733.90,0,0.00,005312,040533,MG
,0750,C2H8N2,000000000,,,S,,H,,ETHYLEENDIAMINE,040568,002857,TRUE,60.10,,60.10,0,0.00,040568,040568,MG
,0750,C2H4(NH2)2.H2O,006780138,,,,,H,,ETHYLEENDIAMINE 1-WATER,040576,002857,FALSE,78.11,,78.11,0,0.00,040568,040576,MG
,0750,C19H23NO3,000076584,,,S,,W,,ETHYLMORFINE,040584,000000,TRUE,313.38,,313.38,0,0.00,040584,040584,MG
,0750,C10H15NO2,000709557,,,S,,W,,ETILEFRINE,040606,000000,TRUE,181.23,,181.23,0,0.00,040606,040606,MG
,0750,C11H11N5,000094780,,,S,,W,,FENAZOPYRIDINE,040614,000000,TRUE,213.20,,213.20,0,0.00,040614,040614,MG
,0750,,000000000,,,S,,W,,FACTOR II,040630,000000,TRUE,0.00,,1.00,0,0.00,040630,040630,E
,0750,,009001256,,,S,,W,,FACTOR VII,040649,002439,TRUE,0.00,,1.00,0,0.00,040649,040649,IE
,0750,,009001289,,,S,,W,,FACTOR IX,040657,002435,TRUE,0.00,,1.00,0,0.00,040657,040657,IE
,0750,,009001290,,,S,,W,,FACTOR X,040665,005263,TRUE,0.00,,1.00,0,0.00,040665,040665,IE
,0750,,000000000,,,,,W,,TUSSILAGO FARFARA BLOEM,040673,000000,FALSE,0.00,,0.00,0,0.00,026107,040673,MG
,0750,C17H20N2O5S,000147557,,,S,,W,,FENETICILLINE,040681,001308,TRUE,364.40,,364.40,0,0.00,040681,040681,MG
,0750,C11H14N2O2,000090493,,,S,,W,,FENETURIDE,040703,000000,TRUE,206.20,,206.20,0,0.00,040703,040703,MG
,0750,C12H16F3N,000458242,,1,S,,W,,FENFLURAMINE,040711,000000,TRUE,231.27,,231.27,0,0.00,040711,040711,MG
,0750,C16H20N2,000086215,,1,S,,W,,FENIRAMINE,040738,000000,TRUE,240.34,,240.34,0,0.00,040738,040738,MG
,0750,C15H14O3,031879057,,,S,,W,,FENOPROFEN,040746,000000,TRUE,242.27,,242.27,0,0.00,040746,040746,MG
,0750,(C15H13O3)2Ca,034597405,,,,,W,,FENOPROFEN CALCIUM-0-WATER,040754,000000,FALSE,522.60,,261.30,0,0.00,040746,040754,MG
,0750,C17H21NO4,013392182,,,S,,W,,FENOTEROL,040762,001485,TRUE,303.36,,303.36,0,0.00,040762,040762,MG
,0750,C18H22ClNO,000059961,,,S,,W,,FENOXYBENZAMINE,040770,000000,TRUE,303.84,,303.84,0,0.00,040770,040770,MG
,0750,(C16H18N2O5S)2.C16H20N2,005928847,,,,,W,,FENOXYMETHYLPENICILLINE BENZATHINE-0-WATER,040789,000534,FALSE,941.10,,470.60,0,0.00,020044,040789,MG
,0750,(C16H18N2O5S)2.C16H20N2.4H2O,063690573,,,,,W,,FENOXYMETHYLPENICILLINE BENZATHINE-4-WATER,040797,000534,FALSE,1013.20,,506.60,0,0.00,020044,040797,MG
,0750,C22H30N2O2,000000000,,,S,,W,,FENPIVERINIUM,040800,000000,TRUE,354.50,,354.50,0,0.00,040800,040800,MG
,0750,C21H26N2O.HCl,014007535,,,,,W,,FENPIPRAMIDE HYDROCHLORIDE,040819,000000,FALSE,358.89,,358.89,0,0.00,026476,040819,MG
,0750,C22H28N2O,000437387,,1,S,,W,,FENTANYL,040827,001374,TRUE,336.46,,336.46,0,0.00,040827,040827,MG
,0750,C17H19N3O,000050602,,,S,,W,,FENTOLAMINE,040835,000148,TRUE,281.35,,281.35,0,0.00,040835,040835,MG
